Time in UTC+01:00;X in mm/s;Y in mm/s;Z in mm/s
10.12.2023 23:59:55.10900;0,003752043;-0,001410003;-0,004803571
10.12.2023 23:59:55.11000;0,004325604;-0,002509328;-0,004731876
10.12.2023 23:59:55.11100;0,004038823;-0,002461531;-0,00554442
10.12.2023 23:59:55.11200;0,003082889;-0,001864072;-0,00568781
10.12.2023 23:59:55.11300;0,002294243;-0,00117102;-0,004492892
10.12.2023 23:59:55.11400;0,001529495;-0,000860341;-0,004134417
10.12.2023 23:59:55.11500;0,001266613;-0,00131441;-0,00451679
10.12.2023 23:59:55.11600;0,002031361;-0,00262882;-0,004564587
10.12.2023 23:59:55.11700;0,002700515;-0,003895433;-0,005353233
10.12.2023 23:59:55.11800;0,002987295;-0,005281538;-0,006094082
10.12.2023 23:59:55.11900;0,003011194;-0,006285269;-0,005878997
10.12.2023 23:59:55.12000;0,002867803;-0,005807302;-0,005998489
10.12.2023 23:59:55.12100;0,002174751;-0,004660181;-0,006165777
10.12.2023 23:59:55.12200;0,000788646;-0,003417466;-0,005424928
10.12.2023 23:59:55.12300;-0,000215085;-0,00277221;-0,003895433
10.12.2023 23:59:55.12400;-0,000740849;-0,002987295;-0,003226279
10.12.2023 23:59:55.12500;-0,00117102;-0,002843905;-0,003895433
10.12.2023 23:59:55.12600;-0,000884239;-0,003321872;-0,003082889
10.12.2023 23:59:55.12700;-0,000310679;-0,003823738;-0,001386105
10.12.2023 23:59:55.12800;-0,00028678;-0,002724413;-0,001194918
10.12.2023 23:59:55.12900;-2,39E-05;-0,001864072;-0,000477967
10.12.2023 23:59:55.13000;-0,000262882;-0,000669154;0,001123223
10.12.2023 23:59:55.13100;-0,001935767;0,000191187;0,001577292
10.12.2023 23:59:55.13200;-0,003608653;0,000884239;0,002150853
10.12.2023 23:59:55.13300;-0,0043734;0,002365938;0,003226279
10.12.2023 23:59:55.13400;-0,004445096;0,001003731;0,003345771
10.12.2023 23:59:55.13500;-0,003919331;0,000645256;0,003226279
10.12.2023 23:59:55.13600;-0,002843905;0,002413735;0,00379984
10.12.2023 23:59:55.13700;-0,002509328;0,002987295;0,004134417
10.12.2023 23:59:55.13800;-0,002820007;0,004349502;0,004158315
10.12.2023 23:59:55.13900;-0,002843905;0,005305436;0,005759505
10.12.2023 23:59:55.14000;-0,003417466;0,005735607;0,007790866
10.12.2023 23:59:55.14100;-0,004684079;0,006834932;0,008412224
10.12.2023 23:59:55.14200;-0,0058312;0,007527984;0,009320362
10.12.2023 23:59:55.14300;-0,005448827;0,008149342;0,011088841
10.12.2023 23:59:55.14400;-0,004445096;0,008961886;0,01151901
10.12.2023 23:59:55.14500;-0,004253909;0,009344259;0,010778162
10.12.2023 23:59:55.14600;-0,003417466;0,009248666;0,010921552
10.12.2023 23:59:55.14700;-0,003297974;0,009296463;0,011088841
10.12.2023 23:59:55.14800;-0,004301705;0,009822227;0,010395788
10.12.2023 23:59:55.14900;-0,004325604;0,010491381;0,009989515
10.12.2023 23:59:55.15000;-0,004612384;0,010539178;0,009965617
10.12.2023 23:59:55.15100;-0,005185944;0,011017145;0,009702735
