Zeit in UTC+02:00;X in mm/s;Y in mm/s;Z in mm/s
01.08.2023 08:44:20.88600;-0,000549662334379;0,000454068882391;-0,003847636515275
01.08.2023 08:44:20.88700;-0,000884239387233;0,000143390163430;0,000262882007519
01.08.2023 08:44:20.88800;-0,001003731158562;0,000071695081715;-0,000047796725994
01.08.2023 08:44:20.88900;-0,000358475430403;0,000238983629970;-0,002820006804541
01.08.2023 08:44:20.89000;-0,000334577052854;-0,000167288526427;0,001887970604002
01.08.2023 08:44:20.89100;-0,000167288526427;-0,000215085266973;-0,000454068882391
01.08.2023 08:44:20.89200;0,000000000000000;-0,000191186903976;-0,001577291870490
01.08.2023 08:44:20.89300;-0,001027629594319;-0,000382373807952;0,003369668964297
01.08.2023 08:44:20.89400;-0,001577291870490;-0,000454068882391;-0,000549662334379
01.08.2023 08:44:20.89500;-0,002103056060150;-0,000454068882391;-0,000382373807952
01.08.2023 08:44:20.89600;-0,002939498517662;-0,000286780326860;0,003130685305223
01.08.2023 08:44:20.89700;-0,002724413294345;0,000119491814985;-0,001577291870490
01.08.2023 08:44:20.89800;-0,002581023145467;0,000597459089477;0,000143390163430
01.08.2023 08:44:20.89900;-0,002318141283467;0,000788645935245;0,002055259188637
01.08.2023 08:44:20.90000;-0,001744580455124;0,001194918178953;-0,002509327838197
01.08.2023 08:44:20.90100;-0,001935767359100;0,001242714817636;0,000812544312794
01.08.2023 08:44:20.90200;-0,002031360752881;0,001099324668758;0,001290511572734
01.08.2023 08:44:20.90300;-0,001625088625588;0,001362206647173;-0,002867803443223
01.08.2023 08:44:20.90400;-0,001529495231807;0,001099324668758;0,001147121307440
01.08.2023 08:44:20.90500;-0,000955934519880;0,001099324668758;-0,000238983629970
01.08.2023 08:44:20.90600;-0,000071695081715;0,001266613253392;-0,003632551059127
01.08.2023 08:44:20.90700;-0,000215085266973;0,001003731158562;0,000645255786367
01.08.2023 08:44:20.90800;-0,000286780326860;0,000979832839221;-0,001935767359100
01.08.2023 08:44:20.90900;-0,000167288526427;0,000908137764782;-0,002987295389175
01.08.2023 08:44:20.91000;-0,000358475430403;0,000812544312794;0,001481698476709
01.08.2023 08:44:20.91100;0,000071695081715;0,001123222988099;-0,002270344411954
01.08.2023 08:44:20.91200;0,000430170533946;0,001242714817636;-0,001601190306246
01.08.2023 08:44:20.91300;0,000238983629970;0,001338308211416;0,002222547773272
01.08.2023 08:44:20.91400;0,000071695081715;0,001959665678442;-0,001553393551148
01.08.2023 08:44:20.91500;-0,000167288526427;0,001625088625588;0,000262882007519
01.08.2023 08:44:20.91600;-0,000143390163430;0,001314409892075;0,002079157624394
01.08.2023 08:44:20.91700;-0,000095593451988;0,001720682135783;-0,001290511572734
01.08.2023 08:44:20.91800;-0,000358475430403;0,001481698476709;0,001386105082929
01.08.2023 08:44:20.91900;-0,000167288526427;0,001577291870490;0,002318141283467
01.08.2023 08:44:20.92000;-0,000119491814985;0,001577291870490;0,000884239387233
01.08.2023 08:44:20.92100;-0,000310678704409;0,001194918178953;0,003417465835810
01.08.2023 08:44:20.92200;-0,000047796725994;0,001601190306246;0,002270344411954
01.08.2023 08:44:20.92300;0,000095593451988;0,001362206647173;0,001553393551148
01.08.2023 08:44:20.92400;0,000262882007519;0,000645255786367;0,003728144569322
01.08.2023 08:44:20.92500;0,000071695081715;0,000334577052854;0,002437632996589
01.08.2023 08:44:20.92600;-0,000501865579281;-0,000406272156397;0,002198649337515
01.08.2023 08:44:20.92700;-0,000645255786367;-0,001051528030075;0,002939498517662
01.08.2023 08:44:20.92800;-0,000788645935245;-0,001505596912466;0,001792377093807
01.08.2023 08:44:20.92900;-0,000669154105708;-0,001744580455124;0,001410003402270
01.08.2023 08:44:20.93000;0,000047796725994;-0,001386105082929;0,000908137764782
01.08.2023 08:44:20.93100;0,000358475430403;-0,000932036142331;0,000645255786367
01.08.2023 08:44:20.93200;0,000884239387233;-0,000669154105708;0,000716950860806
01.08.2023 08:44:20.93300;0,001386105082929;-0,000238983629970;0,000095593451988
01.08.2023 08:44:20.93400;0,001266613253392;0,000095593451988;0,000454068882391
01.08.2023 08:44:20.93500;0,000908137764782;-0,000119491814985;0,000238983629970
01.08.2023 08:44:20.93600;-0,000095593451988;-0,000047796725994;-0,000023898362997
01.08.2023 08:44:20.93700;-0,000764747615904;-0,000262882007519;0,000621357408818
01.08.2023 08:44:20.93800;-0,000740849238355;-0,000191186903976;-0,000477967259940
01.08.2023 08:44:20.93900;-0,000621357408818;0,000095593451988;0,000167288526427
01.08.2023 08:44:20.94000;-0,000262882007519;0,000310678704409;0,000955934519880
01.08.2023 08:44:20.94100;-0,000095593451988;0,001505596912466;-0,001051528030075
01.08.2023 08:44:20.94200;0,000262882007519;0,001171019743197;-0,000095593451988
01.08.2023 08:44:20.94300;0,000167288526427;0,000860341067892;-0,000501865579281
01.08.2023 08:44:20.94400;-0,000310678704409;0,001457800040953;-0,003035092027858
01.08.2023 08:44:20.94500;-0,000430170533946;0,000860341067892;-0,001410003402270
01.08.2023 08:44:20.94600;-0,001290511572734;0,000764747615904;-0,001911869039759
01.08.2023 08:44:20.94700;-0,001887970604002;0,000501865579281;-0,002772210165858
01.08.2023 08:44:20.94800;-0,001840173965320;-0,000095593451988;-0,000812544312794
01.08.2023 08:44:20.94900;-0,001625088625588;0,000023898362997;-0,002437632996589
01.08.2023 08:44:20.95000;-0,001314409892075;-0,000501865579281;-0,002365937922150
01.08.2023 08:44:20.95100;-0,001457800040953;-0,000908137764782;-0,001027629594319
01.08.2023 08:44:20.95200;-0,001051528030075;-0,000788645935245;-0,003513059346005
01.08.2023 08:44:20.95300;-0,000716950860806;-0,001792377093807;-0,002103056060150
01.08.2023 08:44:20.95400;-0,000908137764782;-0,002485429635271;-0,001696783816442
01.08.2023 08:44:20.95500;-0,000525764015038;-0,002676616422832;-0,003895433153957
01.08.2023 08:44:20.95600;-0,000119491814985;-0,003991026431322;-0,001362206647173
01.08.2023 08:44:20.95700;0,000262882007519;-0,004349501803517;-0,002413734560832
01.08.2023 08:44:20.95800;0,001099324668758;-0,003991026431322;-0,003274075686932
01.08.2023 08:44:20.95900;0,001410003402270;-0,004230010323226;-0,000430170533946
01.08.2023 08:44:20.96000;0,001959665678442;-0,003823738079518;-0,002987295389175
01.08.2023 08:44:20.96100;0,002246445976198;-0,003656449494883;-0,002174750901759
01.08.2023 08:44:20.96200;0,001433901721612;-0,003728144569322;0,000238983629970
01.08.2023 08:44:20.96300;0,001266613253392;-0,003130685305223;-0,002652718219906
01.08.2023 08:44:20.96400;0,000860341067892;-0,003321872325614;0,000167288526427
01.08.2023 08:44:20.96500;0,000549662334379;-0,003536957548931;0,000908137764782
01.08.2023 08:44:20.96600;0,001672885380685;-0,003226279048249;-0,002318141283467
01.08.2023 08:44:20.96700;0,001935767359100;-0,003536957548931;0,001672885380685
01.08.2023 08:44:20.96800;0,002150852698833;-0,003274075686932;0,000023898362997
01.08.2023 08:44:20.96900;0,002963396953419;-0,003369668964297;-0,002150852698833
01.08.2023 08:44:20.97000;0,002437632996589;-0,003967128228396;0,003202380612493
01.08.2023 08:44:20.97100;0,002294242614880;-0,003369668964297;-0,000310678704409
01.08.2023 08:44:20.97200;0,002318141283467;-0,003369668964297;-0,000597459089477
01.08.2023 08:44:20.97300;0,001457800040953;-0,003656449494883;0,003536957548931
01.08.2023 08:44:20.97400;0,001625088625588;-0,003082888666540;-0,002318141283467
01.08.2023 08:44:20.97500;0,001457800040953;-0,003417465835810;0,000788645935245
01.08.2023 08:44:20.97600;0,000932036142331;-0,003274075686932;0,003656449494883
01.08.2023 08:44:20.97700;0,001457800040953;-0,002581023145467;-0,003704246133566
01.08.2023 08:44:20.97800;0,001290511572734;-0,003154583740979;0,001696783816442
01.08.2023 08:44:20.97900;0,001242714817636;-0,003369668964297;0,002007462317124
01.08.2023 08:44:20.98000;0,001696783816442;-0,003130685305223;-0,003823738079518
01.08.2023 08:44:20.98100;0,000836442690343;-0,003775941208005;0,004158315248787
01.08.2023 08:44:20.98200;0,000334577052854;-0,003704246133566;0,000238983629970
01.08.2023 08:44:20.98300;0,000693052541465;-0,003417465835810;-0,003704246133566
01.08.2023 08:44:20.98400;-0,000047796725994;-0,004445095546544;0,005281538236886
01.08.2023 08:44:20.98500;0,000047796725994;-0,004277807194740;-0,002150852698833
01.08.2023 08:44:20.98600;0,000262882007519;-0,003895433153957;-0,001744580455124
01.08.2023 08:44:20.98700;-0,000477967259940;-0,004468993749470;0,006691541522741
01.08.2023 08:44:20.98800;0,000167288526427;-0,003489160910249;-0,003823738079518
01.08.2023 08:44:20.98900;0,000095593451988;-0,003345770761371;0,001266613253392
01.08.2023 08:44:20.99000;-0,001027629594319;-0,003728144569322;0,006978321820498
01.08.2023 08:44:20.99100;-0,000740849238355;-0,002557124942541;-0,004731875844300
01.08.2023 08:44:20.99200;-0,001099324668758;-0,003369668964297;0,004970859270543
01.08.2023 08:44:20.99300;-0,001577291870490;-0,003728144569322;0,005687810014933
01.08.2023 08:44:20.99400;-0,000549662334379;-0,002867803443223;-0,005735606886446
01.08.2023 08:44:20.99500;-0,000573560653720;-0,004445095546544;0,006906626746058
01.08.2023 08:44:20.99600;-0,000286780326860;-0,004899164196104;0,002222547773272
01.08.2023 08:44:20.99700;0,000573560653720;-0,004779672715813;-0,005305436439812
01.08.2023 08:44:20.99800;-0,000119491814985;-0,006667642854154;0,008627308532596
01.08.2023 08:44:20.99900;0,000406272156397;-0,006619846448302;-0,001720682135783
01.08.2023 08:44:21.00000;0,001075426349416;-0,006572049576789;-0,004636282566935
01.08.2023 08:44:21.00100;0,000286780326860;-0,007671373896301;0,007886459119618
01.08.2023 08:44:21.00200;0,001194918178953;-0,006380863022059;-0,005759505089372
01.08.2023 08:44:21.00300;0,001505596912466;-0,006189676001668;-0,002389836357906
01.08.2023 08:44:21.00400;0,000430170533946;-0,006978321820498;0,006954423617572
01.08.2023 08:44:21.00500;0,000693052541465;-0,005520521663129;-0,007790866307914
01.08.2023 08:44:21.00600;-0,000286780326860;-0,006309167481959;0,001410003402270
01.08.2023 08:44:21.00700;-0,001625088625588;-0,007360695861280;0,005783403757960
01.08.2023 08:44:21.00800;-0,001147121307440;-0,005616115406156;-0,008244935423136
01.08.2023 08:44:21.00900;-0,001935767359100;-0,005950692575425;0,005018655676395
01.08.2023 08:44:21.01000;-0,002294242614880;-0,006094082258642;0,003274075686932
01.08.2023 08:44:21.01100;-0,001051528030075;-0,004397298675030;-0,007527984213084
01.08.2023 08:44:21.01200;-0,001696783816442;-0,004899164196104;0,008173239417374
01.08.2023 08:44:21.01300;-0,001864072284661;-0,004062721505761;0,000669154105708
01.08.2023 08:44:21.01400;-0,001410003402270;-0,003106787102297;-0,004875265993178
01.08.2023 08:44:21.01500;-0,002891701878980;-0,004158315248787;0,010443584062159
01.08.2023 08:44:21.01600;-0,002724413294345;-0,002748311730102;-0,001457800040953
01.08.2023 08:44:21.01700;-0,002700514858589;-0,002700514858589;-0,001242714817636
01.08.2023 08:44:21.01800;-0,004277807194740;-0,003728144569322;0,010395787656307
01.08.2023 08:44:21.01900;-0,003417465835810;-0,002437632996589;-0,003895433153957
01.08.2023 08:44:21.02000;-0,003202380612493;-0,002915600081906;0,001601190306246
01.08.2023 08:44:21.02100;-0,003489160910249;-0,002987295389175;0,007719170767814
01.08.2023 08:44:21.02200;-0,001864072284661;-0,001768478774466;-0,005926793906838
01.08.2023 08:44:21.02300;-0,002007462317124;-0,002581023145467;0,004301705397666
01.08.2023 08:44:21.02400;-0,002246445976198;-0,002748311730102;0,004445095546544
01.08.2023 08:44:21.02500;-0,001696783816442;-0,002437632996589;-0,006763236131519
01.08.2023 08:44:21.02600;-0,003130685305223;-0,003728144569322;0,005114249885082
01.08.2023 08:44:21.02700;-0,003489160910249;-0,003919331356883;-0,000693052541465
01.08.2023 08:44:21.02800;-0,002867803443223;-0,003775941208005;-0,007121711969376
01.08.2023 08:44:21.02900;-0,003752042772248;-0,004707977641374;0,004014924634248
01.08.2023 08:44:21.03000;-0,002867803443223;-0,004301705397666;-0,005233741365373
01.08.2023 08:44:21.03100;-0,001744580455124;-0,004349501803517;-0,005377131514251
01.08.2023 08:44:21.03200;-0,001959665678442;-0,004946961067617;0,002365937922150
01.08.2023 08:44:21.03300;-0,000908137764782;-0,004468993749470;-0,008460020646453
01.08.2023 08:44:21.03400;-0,001147121307440;-0,004731875844300;-0,002509327838197
01.08.2023 08:44:21.03500;-0,002079157624394;-0,004707977641374;0,000979832839221
01.08.2023 08:44:21.03600;-0,001935767359100;-0,004134416580200;-0,008914089761674
01.08.2023 08:44:21.03700;-0,002820006804541;-0,004851367324591;0,001386105082929
01.08.2023 08:44:21.03800;-0,003250177251175;-0,004779672715813;-0,001123222988099
01.08.2023 08:44:21.03900;-0,002796108368784;-0,004134416580200;-0,007790866307914
01.08.2023 08:44:21.04000;-0,003274075686932;-0,004994757473469;0,004803570918739
01.08.2023 08:44:21.04100;-0,002652718219906;-0,004373400472105;-0,003226279048249
01.08.2023 08:44:21.04200;-0,001887970604002;-0,003728144569322;-0,004612384364009
01.08.2023 08:44:21.04300;-0,002939498517662;-0,004230010323226;0,006404761224985
01.08.2023 08:44:21.04400;-0,002413734560832;-0,003345770761371;-0,005640013609082
01.08.2023 08:44:21.04500;-0,002079157624394;-0,004014924634248;-0,000238983629970
01.08.2023 08:44:21.04600;-0,003130685305223;-0,004325603600591;0,007982052862644
01.08.2023 08:44:21.04700;-0,002820006804541;-0,002867803443223;-0,004636282566935
01.08.2023 08:44:21.04800;-0,003369668964297;-0,003584754187614;0,004755774047226
01.08.2023 08:44:21.04900;-0,003847636515275;-0,003345770761371;0,006667642854154
01.08.2023 08:44:21.05000;-0,002987295389175;-0,002246445976198;-0,003991026431322
01.08.2023 08:44:21.05100;-0,003178482409567;-0,003082888666540;0,007958155125380
01.08.2023 08:44:21.05200;-0,002724413294345;-0,002461531199515;0,003417465835810
01.08.2023 08:44:21.05300;-0,001792377093807;-0,001505596912466;-0,003704246133566
01.08.2023 08:44:21.05400;-0,002318141283467;-0,002103056060150;0,007743069436401
01.08.2023 08:44:21.05500;-0,001720682135783;-0,001123222988099;-0,001816275529563
01.08.2023 08:44:21.05600;-0,001242714817636;-0,000573560653720;-0,002270344411954
01.08.2023 08:44:21.05700;-0,002007462317124;-0,001075426349416;0,007551882416010
01.08.2023 08:44:21.05800;-0,001386105082929;0,000191186903976;-0,005185944493860
01.08.2023 08:44:21.05900;-0,001696783816442;-0,000095593451988;0,000262882007519
01.08.2023 08:44:21.06000;-0,002342039486393;-0,000836442690343;0,005711708683521
01.08.2023 08:44:21.06100;-0,001194918178953;0,000143390163430;-0,007336797192693
01.08.2023 08:44:21.06200;-0,001290511572734;-0,000860341067892;0,002891701878980
01.08.2023 08:44:21.06300;-0,001218816498294;-0,001123222988099;0,001648986944929
01.08.2023 08:44:21.06400;-0,000071695081715;-0,000406272156397;-0,009033580310643
01.08.2023 08:44:21.06500;-0,000669154105708;-0,001696783816442;0,004851367324591
01.08.2023 08:44:21.06600;-0,000812544312794;-0,001003731158562;-0,001505596912466
01.08.2023 08:44:21.06700;-0,000358475430403;-0,000191186903976;-0,006404761224985
01.08.2023 08:44:21.06800;-0,001577291870490;-0,001075426349416;0,007982052862644
01.08.2023 08:44:21.06900;-0,001410003402270;0,000477967259940;-0,002867803443223
01.08.2023 08:44:21.07000;-0,001386105082929;0,001171019743197;-0,001123222988099
01.08.2023 08:44:21.07100;-0,002461531199515;0,000836442690343;0,010491381399334
01.08.2023 08:44:21.07200;-0,001218816498294;0,002174750901759;-0,003632551059127
01.08.2023 08:44:21.07300;-0,000884239387233;0,001648986944929;0,003704246133566
01.08.2023 08:44:21.07400;-0,000860341067892;0,000955934519880;0,009583243168890
01.08.2023 08:44:21.07500;0,001242714817636;0,001218816498294;-0,004707977641374
01.08.2023 08:44:21.07600;0,001696783816442;-0,000238983629970;0,007719170767814
01.08.2023 08:44:21.07700;0,002318141283467;-0,000525764015038;0,007384594064206
01.08.2023 08:44:21.07800;0,003919331356883;0,000238983629970;-0,003536957548931
01.08.2023 08:44:21.07900;0,003058990463614;-0,000645255786367;0,011184433475137
01.08.2023 08:44:21.08000;0,003058990463614;-0,000119491814985;0,004564587026834
01.08.2023 08:44:21.08100;0,003584754187614;0,000669154105708;-0,000836442690343
01.08.2023 08:44:21.08200;0,002079157624394;-0,000119491814985;0,012690030038357
01.08.2023 08:44:21.08300;0,002246445976198;0,001003731158562;0,001027629594319
01.08.2023 08:44:21.08400;0,002461531199515;0,000860341067892;0,001816275529563
01.08.2023 08:44:21.08500;0,001959665678442;-0,000621357408818;0,011303924955428
01.08.2023 08:44:21.08600;0,003058990463614;0,000191186903976;-0,002198649337515
01.08.2023 08:44:21.08700;0,003011193824932;-0,000477967259940;0,004564587026834
01.08.2023 08:44:21.08800;0,002676616422832;-0,000979832839221;0,008292731828988
01.08.2023 08:44:21.08900;0,003967128228396;0,000191186903976;-0,004182213451713
01.08.2023 08:44:21.09000;0,003775941208005;-0,000143390163430;0,006763236131519
01.08.2023 08:44:21.09100;0,003393567632884;0,000645255786367;0,004349501803517
01.08.2023 08:44:21.09200;0,003441364271566;0,002079157624394;-0,004230010323226
01.08.2023 08:44:21.09300;0,001887970604002;0,001410003402270;0,008292731828988
01.08.2023 08:44:21.09400;0,001768478774466;0,002103056060150;0,000740849238355
01.08.2023 08:44:21.09500;0,002126954263076;0,002533226506785;-0,002365937922150
01.08.2023 08:44:21.09600;0,001386105082929;0,001386105082929;0,008412224240601
01.08.2023 08:44:21.09700;0,002461531199515;0,002485429635271;-0,002604921581224
01.08.2023 08:44:21.09800;0,003106787102297;0,002557124942541;-0,000669154105708
01.08.2023 08:44:21.09900;0,003154583740979;0,001959665678442;0,005377131514251
01.08.2023 08:44:21.10000;0,004468993749470;0,003178482409567;-0,006165777333081
01.08.2023 08:44:21.10100;0,004086619708687;0,002509327838197;0,000525764015038
01.08.2023 08:44:21.10200;0,003321872325614;0,002772210165858;0,001338308211416
01.08.2023 08:44:21.10300;0,003847636515275;0,003513059346005;-0,007432390935719
01.08.2023 08:44:21.10400;0,003035092027858;0,002222547773272;0,002413734560832
01.08.2023 08:44:21.10500;0,002652718219906;0,002581023145467;-0,002222547773272
01.08.2023 08:44:21.10600;0,003082888666540;0,002246445976198;-0,006715439725667
01.08.2023 08:44:21.10700;0,002318141283467;0,000860341067892;0,002939498517662
01.08.2023 08:44:21.10800;0,002724413294345;0,000884239387233;-0,005974590778351
01.08.2023 08:44:21.10900;0,002820006804541;0,000310678704409;-0,005162046290934
01.08.2023 08:44:21.11000;0,002126954263076;-0,000525764015038;0,001840173965320
01.08.2023 08:44:21.11100;0,002939498517662;-0,000143390163430;-0,007934256456792
01.08.2023 08:44:21.11200;0,002198649337515;-0,000430170533946;-0,001696783816442
01.08.2023 08:44:21.11300;0,001051528030075;-0,000932036142331;0,000621357408818
01.08.2023 08:44:21.11400;0,001481698476709;-0,000286780326860;-0,007312898989767
01.08.2023 08:44:21.11500;0,000143390163430;-0,000669154105708;0,003035092027858
01.08.2023 08:44:21.11600;-0,000406272156397;-0,000716950860806;0,000382373807952
01.08.2023 08:44:21.11700;0,000549662334379;-0,000549662334379;-0,004684078972787
01.08.2023 08:44:21.11800;0,000406272156397;-0,001720682135783;0,006046285852790
01.08.2023 08:44:21.11900;0,001481698476709;-0,001410003402270;-0,001123222988099
01.08.2023 08:44:21.12000;0,002700514858589;-0,002079157624394;-0,001457800040953
01.08.2023 08:44:21.12100;0,003130685305223;-0,003417465835810;0,007073915097862
01.08.2023 08:44:21.12200;0,004731875844300;-0,002485429635271;-0,003441364271566
01.08.2023 08:44:21.12300;0,005687810014933;-0,002700514858589;0,001266613253392
01.08.2023 08:44:21.12400;0,005855098832399;-0,003082888666540;0,006237472407520
01.08.2023 08:44:21.12500;0,006428659427911;-0,001911869039759;-0,003871534718201
01.08.2023 08:44:21.12600;0,005592216737568;-0,002318141283467;0,005353232845664
01.08.2023 08:44:21.12700;0,004970859270543;-0,002222547773272;0,004373400472105
01.08.2023 08:44:21.12800;0,005305436439812;-0,001338308211416;-0,004253908526152
01.08.2023 08:44:21.12900;0,004540688823909;-0,002413734560832;0,007504085544497
01.08.2023 08:44:21.13000;0,005185944493860;-0,001911869039759;0,001744580455124
01.08.2023 08:44:21.13100;0,006524253170937;-0,001194918178953;-0,002963396953419
01.08.2023 08:44:21.13200;0,006213574204594;-0,002031360752881;0,007623577490449
01.08.2023 08:44:21.13300;0,006882728543133;-0,001123222988099;-0,002676616422832
01.08.2023 08:44:21.13400;0,006954423617572;-0,001194918178953;-0,001696783816442
01.08.2023 08:44:21.13500;0,005496623460203;-0,001935767359100;0,006117980927229
01.08.2023 08:44:21.13600;0,005066453013569;-0,000860341067892;-0,006070184055716
01.08.2023 08:44:21.13700;0,003823738079518;-0,001410003402270;0,000693052541465
01.08.2023 08:44:21.13800;0,002294242614880;-0,001433901721612;0,003680347930640
01.08.2023 08:44:21.13900;0,002437632996589;0,000023898362997;-0,007647476159036
01.08.2023 08:44:21.14000;0,001864072284661;-0,000669154105708;0,003775941208005
01.08.2023 08:44:21.14100;0,001935767359100;-0,000215085266973;0,001051528030075
01.08.2023 08:44:21.14200;0,002915600081906;0,000908137764782;-0,007551882416010
01.08.2023 08:44:21.14300;0,002079157624394;-0,000071695081715;0,004923062399030
01.08.2023 08:44:21.14400;0,002103056060150;0,000358475430403;-0,003035092027858
01.08.2023 08:44:21.14500;0,001935767359100;0,000932036142331;-0,006333065684885
01.08.2023 08:44:21.14600;-0,000095593451988;0,000023898362997;0,004946961067617
01.08.2023 08:44:21.14700;-0,000454068882391;0,000000000000000;-0,005878997035325
01.08.2023 08:44:21.14800;-0,000812544312794;-0,000406272156397;-0,002533226506785
01.08.2023 08:44:21.14900;-0,001744580455124;-0,000358475430403;0,004684078972787
01.08.2023 08:44:21.15000;-0,000788645935245;0,000860341067892;-0,008197138085961
01.08.2023 08:44:21.15100;-0,000167288526427;0,000286780326860;-0,000119491814985
01.08.2023 08:44:21.15200;0,000095593451988;-0,000262882007519;0,001696783816442
01.08.2023 08:44:21.15300;0,001362206647173;0,000119491814985;-0,009822227060795
01.08.2023 08:44:21.15400;0,001194918178953;-0,001051528030075;0,001433901721612
01.08.2023 08:44:21.15500;0,001099324668758;-0,001768478774466;-0,002150852698833
01.08.2023 08:44:21.15600;0,001386105082929;-0,001672885380685;-0,008675104938447
01.08.2023 08:44:21.15700;0,000215085266973;-0,002365937922150;0,004206112120301
01.08.2023 08:44:21.15800;0,000430170533946;-0,001648986944929;-0,004206112120301
01.08.2023 08:44:21.15900;0,000406272156397;-0,001051528030075;-0,005162046290934
01.08.2023 08:44:21.16000;-0,000573560653720;-0,001433901721612;0,006022387649864
01.08.2023 08:44:21.16100;0,000238983629970;0,000000000000000;-0,005209843162447
01.08.2023 08:44:21.16200;-0,000071695081715;0,000000000000000;-0,000119491814985
01.08.2023 08:44:21.16300;-0,000812544312794;-0,000812544312794;0,005950692575425
01.08.2023 08:44:21.16400;-0,000286780326860;0,000000000000000;-0,006524253170937
01.08.2023 08:44:21.16500;-0,000740849238355;-0,001099324668758;0,003226279048249
01.08.2023 08:44:21.16600;-0,000645255786367;-0,001577291870490;0,003871534718201
01.08.2023 08:44:21.16700;-0,000023898362997;-0,000932036142331;-0,005472725257277
01.08.2023 08:44:21.16800;-0,000932036142331;-0,001935767359100;0,007480187341571
01.08.2023 08:44:21.16900;-0,000812544312794;-0,001123222988099;0,002700514858589
01.08.2023 08:44:21.17000;-0,000238983629970;-0,000095593451988;-0,002055259188637
01.08.2023 08:44:21.17100;-0,001266613253392;-0,000549662334379;0,010515279136598
01.08.2023 08:44:21.17200;-0,001218816498294;0,000573560653720;0,000693052541465
01.08.2023 08:44:21.17300;-0,001075426349416;0,000669154105708;0,000764747615904
01.08.2023 08:44:21.17400;-0,001864072284661;-0,000191186903976;0,009654938243330
01.08.2023 08:44:21.17500;-0,000884239387233;0,000836442690343;-0,002867803443223
01.08.2023 08:44:21.17600;-0,000310678704409;0,000071695081715;0,002676616422832
01.08.2023 08:44:21.17700;-0,000645255786367;-0,000693052541465;0,006954423617572
01.08.2023 08:44:21.17800;0,000573560653720;0,000501865579281;-0,005257639568299
01.08.2023 08:44:21.17900;0,000406272156397;-0,000262882007519;0,004014924634248
01.08.2023 08:44:21.18000;-0,000477967259940;-0,000119491814985;0,003130685305223
01.08.2023 08:44:21.18100;-0,000454068882391;0,000836442690343;-0,005807301960886
01.08.2023 08:44:21.18200;-0,001672885380685;0,000095593451988;0,004540688823909
01.08.2023 08:44:21.18300;-0,002103056060150;0,000812544312794;-0,001577291870490
01.08.2023 08:44:21.18400;-0,002222547773272;0,001529495231807;-0,006022387649864
01.08.2023 08:44:21.18500;-0,003154583740979;0,000812544312794;0,003011193824932
01.08.2023 08:44:21.18600;-0,002676616422832;0,001457800040953;-0,006309167481959
01.08.2023 08:44:21.18700;-0,003011193824932;0,001481698476709;-0,005448826588690
01.08.2023 08:44:21.18800;-0,003775941208005;0,000884239387233;0,000454068882391
01.08.2023 08:44:21.18900;-0,003441364271566;0,001768478774466;-0,009822227060795
01.08.2023 08:44:21.19000;-0,004062721505761;0,001553393551148;-0,003345770761371
01.08.2023 08:44:21.19100;-0,004230010323226;0,001577291870490;-0,000143390163430
01.08.2023 08:44:21.19200;-0,003871534718201;0,002724413294345;-0,008412224240601
01.08.2023 08:44:21.19300;-0,004445095546544;0,002174750901759;0,000788645935245
01.08.2023 08:44:21.19400;-0,004492891952395;0,001935767359100;-0,001218816498294
01.08.2023 08:44:21.19500;-0,004325603600591;0,002174750901759;-0,006691541522741
01.08.2023 08:44:21.19600;-0,004684078972787;0,000764747615904;0,003489160910249
01.08.2023 08:44:21.19700;-0,004301705397666;0,000191186903976;-0,002294242614880
01.08.2023 08:44:21.19800;-0,003560855984688;-0,000334577052854;-0,003226279048249
01.08.2023 08:44:21.19900;-0,003465262474492;-0,001744580455124;0,005783403757960
01.08.2023 08:44:21.20000;-0,002365937922150;-0,001529495231807;-0,002389836357906
01.08.2023 08:44:21.20100;-0,001601190306246;-0,001792377093807;0,001648986944929
01.08.2023 08:44:21.20200;-0,001720682135783;-0,002509327838197;0,007456289138645
01.08.2023 08:44:21.20300;-0,000716950860806;-0,001864072284661;-0,001720682135783
01.08.2023 08:44:21.20400;-0,000836442690343;-0,002318141283467;0,005974590778351
01.08.2023 08:44:21.20500;-0,001242714817636;-0,002485429635271;0,007121711969376
01.08.2023 08:44:21.20600;-0,000764747615904;-0,002055259188637;-0,000501865579281
01.08.2023 08:44:21.20700;-0,001386105082929;-0,003393567632884;0,009750531986356
01.08.2023 08:44:21.20800;-0,001194918178953;-0,003369668964297;0,005878997035325
01.08.2023 08:44:21.20900;-0,000358475430403;-0,003035092027858;0,000430170533946
01.08.2023 08:44:21.21000;0,000000000000000;-0,003704246133566;0,010037311352789
01.08.2023 08:44:21.21100;0,001457800040953;-0,002724413294345;0,002581023145467
01.08.2023 08:44:21.21200;0,002628819784150;-0,002198649337515;0,001171019743197
01.08.2023 08:44:21.21300;0,002461531199515;-0,002581023145467;0,008770699612796
01.08.2023 08:44:21.21400;0,002079157624394;-0,002318141283467;-0,000884239387233
01.08.2023 08:44:21.21500;0,000812544312794;-0,002772210165858;0,001218816498294
01.08.2023 08:44:21.21600;-0,000955934519880;-0,003513059346005;0,006141879130155
01.08.2023 08:44:21.21700;-0,001816275529563;-0,003178482409567;-0,003513059346005
01.08.2023 08:44:21.21800;-0,002222547773272;-0,003393567632884;0,000812544312794
01.08.2023 08:44:21.21900;-0,002007462317124;-0,003752042772248;0,001887970604002
